year_remod/add,sale_type_New,overall_qual^2,overall_qual exter_qual,overall_qual garage_area,overall_qual garage_cars,overall_qual garage_yr_blt,overall_qual heating_qc,gr_liv_area totrms_abvgrd,gr_liv_area fireplaces,exter_qual garage_type_Detchd,total_bsmt_sf year_remod/add,total_bsmt_sf garage_type_Detchd,garage_area garage_yr_blt,garage_area open_porch_sf,garage_cars garage_yr_blt,1st_flr_sf fireplace_qu,1st_flr_sf garage_type_Detchd,year_built bsmtfin_type_1,year_built wood_deck_sf,garage_finish foundation_PConc,garage_finish garage_type_Attchd,garage_finish foundation_CBlock,year_remod/add^2,sale_type_New^2,garage_type_Attchd lot_area,lot_area^2,lot_area garage_type_Detchd
1999.0,0.0,25.0,15.0,0.0,0.0,9700.0,20.0,8130.0,0.0,0.0,1287356.0,0.0,0.0,0.0,0.0,0.0,0.0,9700.0,271600.0,0.0,0.0,0.0,3996001.0,0.0,0.0,102131236.0,0.0
2000.0,0.0,49.0,28.0,4130.0,14.0,13944.0,35.0,20655.0,2295.0,0.0,2190000.0,0.0,1175280.0,23600.0,3984.0,3498.0,0.0,11952.0,0.0,2.0,2.0,0.0,4000000.0,0.0,13346.0,178115716.0,0.0
1950.0,0.0,16.0,12.0,1368.0,8.0,7740.0,20.0,12586.0,0.0,3.0,2096250.0,1075.0,661770.0,0.0,3870.0,0.0,1156.0,1900.0,0.0,1.0,0.0,0.0,3802500.0,0.0,0.0,92910321.0,9639.0
1967.0,0.0,49.0,21.0,4046.0,14.0,13769.0,35.0,12960.0,1620.0,0.0,3186540.0,0.0,1136926.0,35836.0,3934.0,6480.0,0.0,9835.0,0.0,0.0,1.0,1.0,3869089.0,0.0,15387.0,236759769.0,0.0
1955.0,0.0,25.0,15.0,1680.0,5.0,9775.0,15.0,6080.0,0.0,0.0,2377280.0,0.0,656880.0,0.0,1955.0,0.0,0.0,5865.0,0.0,0.0,2.0,2.0,3822025.0,0.0,10050.0,101002500.0,0.0
1950.0,0.0,25.0,15.0,1200.0,5.0,9680.0,20.0,9408.0,0.0,3.0,1747200.0,896.0,464640.0,27360.0,1936.0,0.0,896.0,1936.0,387200.0,0.0,0.0,0.0,3802500.0,0.0,0.0,38937600.0,6240.0
1950.0,0.0,25.0,15.0,1440.0,5.0,9660.0,15.0,5795.0,0.0,3.0,1456650.0,747.0,556416.0,0.0,1932.0,0.0,747.0,1925.0,161700.0,1.0,0.0,0.0,3802500.0,0.0,0.0,56340036.0,7506.0
1966.0,0.0,16.0,12.0,1536.0,4.0,7864.0,12.0,5280.0,0.0,3.0,2076096.0,1056.0,754944.0,16128.0,1966.0,0.0,1056.0,5898.0,0.0,0.0,0.0,1.0,3865156.0,0.0,0.0,79210000.0,8900.0
1950.0,0.0,25.0,15.0,1680.0,5.0,9735.0,15.0,7296.0,0.0,3.0,1622400.0,832.0,654192.0,0.0,1947.0,0.0,832.0,5841.0,307626.0,0.0,0.0,1.0,3802500.0,0.0,0.0,71910400.0,8480.0
1950.0,0.0,36.0,18.0,1248.0,6.0,11574.0,18.0,5790.0,1158.0,0.0,1680900.0,0.0,401232.0,0.0,1929.0,3800.0,0.0,1929.0,0.0,0.0,0.0,0.0,3802500.0,0.0,0.0,36000000.0,0.0
2005.0,0.0,64.0,32.0,3872.0,16.0,16040.0,40.0,10766.0,0.0,0.0,3083690.0,0.0,970420.0,19360.0,4010.0,0.0,0.0,12030.0,292730.0,2.0,2.0,0.0,4020025.0,0.0,8847.0,78269409.0,0.0
1959.0,0.0,25.0,15.0,1540.0,5.0,9795.0,15.0,6858.0,0.0,0.0,2239137.0,0.0,603372.0,0.0,1959.0,0.0,0.0,7836.0,0.0,0.0,2.0,2.0,3837681.0,0.0,8050.0,64802500.0,0.0
1971.0,0.0,16.0,12.0,1920.0,16.0,7896.0,12.0,4360.0,0.0,3.0,1691118.0,858.0,947520.0,0.0,7896.0,0.0,872.0,1971.0,0.0,0.0,0.0,1.0,3884841.0,0.0,0.0,68790436.0,8294.0
1950.0,0.0,36.0,18.0,0.0,0.0,11520.0,18.0,8436.0,0.0,0.0,622050.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,0.0,0.0,0.0,0.0,3802500.0,0.0,0.0,62726400.0,0.0
2005.0,0.0,36.0,24.0,2580.0,12.0,12030.0,30.0,7944.0,0.0,0.0,2654620.0,0.0,862150.0,9890.0,4010.0,0.0,0.0,2005.0,72180.0,3.0,3.0,0.0,4020025.0,0.0,18494.0,342028036.0,0.0
1966.0,0.0,25.0,15.0,2040.0,5.0,9830.0,15.0,5424.0,0.0,0.0,1722216.0,0.0,802128.0,0.0,1966.0,0.0,0.0,1966.0,0.0,1.0,1.0,0.0,3865156.0,0.0,7162.0,51294244.0,0.0
2004.0,0.0,49.0,28.0,1974.0,7.0,13482.0,35.0,18720.0,4160.0,4.0,2557104.0,1276.0,543132.0,0.0,1926.0,5104.0,1276.0,1926.0,0.0,0.0,0.0,0.0,4016016.0,0.0,0.0,119202724.0,10918.0
2004.0,0.0,36.0,24.0,2520.0,12.0,12024.0,30.0,2544.0,848.0,0.0,1699392.0,0.0,841680.0,0.0,4008.0,3392.0,0.0,12024.0,280560.0,2.0,2.0,0.0,4016016.0,0.0,4435.0,19669225.0,0.0
1989.0,0.0,16.0,12.0,1216.0,4.0,7828.0,20.0,14304.0,3576.0,0.0,2195856.0,0.0,594928.0,0.0,1957.0,3312.0,0.0,1957.0,234840.0,0.0,1.0,1.0,3956121.0,0.0,11250.0,126562500.0,0.0
1958.0,0.0,36.0,18.0,3150.0,12.0,11748.0,24.0,9408.0,1344.0,0.0,1603602.0,0.0,1027950.0,61950.0,3916.0,5376.0,0.0,11748.0,0.0,0.0,0.0,2.0,3833764.0,0.0,0.0,206640625.0,0.0
1950.0,0.0,25.0,15.0,0.0,0.0,9550.0,10.0,27072.0,0.0,0.0,1638000.0,0.0,0.0,0.0,0.0,0.0,0.0,1910.0,0.0,0.0,0.0,0.0,3802500.0,0.0,0.0,81812025.0,0.0
1989.0,0.0,36.0,24.0,3126.0,12.0,11928.0,18.0,16480.0,2060.0,0.0,2289339.0,0.0,1035748.0,118788.0,3976.0,3492.0,0.0,11928.0,0.0,1.0,1.0,0.0,3956121.0,0.0,10029.0,100580841.0,0.0
1999.0,0.0,36.0,24.0,3066.0,12.0,11988.0,30.0,6685.0,0.0,0.0,2808595.0,0.0,1020978.0,34748.0,3996.0,0.0,0.0,11988.0,287712.0,3.0,3.0,0.0,3996001.0,0.0,4060.0,16483600.0,0.0
1966.0,0.0,36.0,18.0,2940.0,12.0,11796.0,18.0,6990.0,0.0,0.0,2215682.0,0.0,963340.0,63210.0,3932.0,0.0,0.0,5898.0,0.0,0.0,2.0,2.0,3865156.0,0.0,9020.0,81360400.0,0.0
1966.0,0.0,25.0,15.0,2820.0,10.0,9830.0,25.0,7920.0,2640.0,0.0,2288424.0,0.0,1108824.0,38352.0,3932.0,2640.0,0.0,3932.0,314560.0,0.0,2.0,2.0,3865156.0,0.0,11777.0,138697729.0,0.0
2004.0,0.0,49.0,28.0,3724.0,14.0,14028.0,35.0,10745.0,0.0,0.0,3040068.0,0.0,1066128.0,0.0,4008.0,0.0,0.0,12024.0,0.0,2.0,2.0,0.0,4016016.0,0.0,10171.0,103449241.0,0.0
1988.0,0.0,49.0,21.0,3423.0,14.0,13860.0,21.0,14308.0,2044.0,0.0,1467144.0,0.0,968220.0,35697.0,3960.0,3831.0,0.0,1980.0,55440.0,0.0,1.0,1.0,3952144.0,0.0,10400.0,108160000.0,0.0
1950.0,0.0,16.0,12.0,1344.0,4.0,7960.0,20.0,6816.0,0.0,3.0,1372800.0,704.0,668640.0,122640.0,1990.0,0.0,624.0,7716.0,0.0,1.0,0.0,0.0,3802500.0,0.0,0.0,38937600.0,6240.0
1979.0,0.0,36.0,18.0,2916.0,12.0,11874.0,18.0,6495.0,1299.0,0.0,1980979.0,0.0,961794.0,0.0,3958.0,1299.0,0.0,11874.0,166236.0,0.0,0.0,2.0,3916441.0,0.0,0.0,147622500.0,0.0
2000.0,0.0,64.0,32.0,3936.0,16.0,15992.0,40.0,7205.0,0.0,4.0,1552000.0,776.0,983508.0,0.0,3998.0,0.0,764.0,1999.0,411794.0,1.0,0.0,0.0,4000000.0,0.0,0.0,6996025.0,2645.0
1953.0,0.0,25.0,15.0,3245.0,10.0,9765.0,15.0,9780.0,1630.0,3.0,2095569.0,1073.0,1267497.0,41536.0,3906.0,4890.0,1630.0,5859.0,0.0,0.0,0.0,1.0,3814209.0,0.0,0.0,514926864.0,22692.0
1990.0,0.0,49.0,21.0,3822.0,14.0,13475.0,35.0,9846.0,1641.0,3.0,1448720.0,728.0,1051050.0,0.0,3850.0,3328.0,832.0,3850.0,0.0,0.0,0.0,0.0,3960100.0,0.0,0.0,92160000.0,9600.0
1998.0,0.0,25.0,15.0,2410.0,10.0,9985.0,20.0,9774.0,1629.0,0.0,1854144.0,0.0,962554.0,16388.0,3994.0,2784.0,0.0,11982.0,423364.0,3.0,3.0,0.0,3992004.0,0.0,13830.0,191268900.0,0.0
2004.0,0.0,36.0,24.0,2520.0,12.0,12018.0,30.0,3392.0,0.0,0.0,1699392.0,0.0,841260.0,0.0,4006.0,0.0,0.0,12018.0,280420.0,3.0,3.0,0.0,4016016.0,0.0,4435.0,19669225.0,0.0
2007.0,0.0,36.0,24.0,2592.0,6.0,12012.0,30.0,4080.0,0.0,4.0,1637712.0,816.0,864864.0,0.0,2002.0,0.0,816.0,9650.0,0.0,0.0,0.0,0.0,4028049.0,0.0,0.0,34692100.0,5890.0
1995.0,0.0,25.0,15.0,3360.0,10.0,9975.0,25.0,6582.0,0.0,0.0,2188515.0,0.0,1340640.0,43008.0,3990.0,0.0,0.0,1994.0,781648.0,1.0,1.0,0.0,3980025.0,0.0,10859.0,117917881.0,0.0
2000.0,0.0,64.0,32.0,3992.0,16.0,16000.0,40.0,9912.0,0.0,0.0,2988000.0,0.0,998000.0,23952.0,4000.0,0.0,0.0,12000.0,192000.0,2.0,2.0,0.0,4000000.0,0.0,5330.0,28408900.0,0.0
1968.0,0.0,16.0,12.0,0.0,0.0,7872.0,12.0,14144.0,0.0,0.0,3479424.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,0.0,0.0,0.0,3873024.0,0.0,0.0,116165284.0,0.0
1955.0,0.0,16.0,12.0,0.0,0.0,7820.0,12.0,6912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3822025.0,0.0,0.0,46854025.0,0.0
1950.0,0.0,4.0,4.0,560.0,2.0,3950.0,6.0,3240.0,0.0,2.0,0.0,0.0,553000.0,6720.0,1975.0,0.0,810.0,0.0,227290.0,0.0,0.0,1.0,3802500.0,0.0,0.0,474368400.0,21780.0
2008.0,0.0,49.0,28.0,3388.0,14.0,14056.0,35.0,8148.0,1358.0,0.0,2710800.0,0.0,971872.0,12584.0,4016.0,5432.0,0.0,12042.0,385344.0,2.0,2.0,0.0,4032064.0,0.0,10307.0,106234249.0,0.0
1998.0,0.0,36.0,18.0,2412.0,12.0,11988.0,30.0,6080.0,0.0,0.0,2429568.0,0.0,803196.0,50250.0,3996.0,0.0,0.0,11988.0,0.0,1.0,1.0,0.0,3992004.0,0.0,4500.0,20250000.0,0.0
1957.0,0.0,36.0,18.0,2304.0,6.0,11742.0,24.0,9828.0,0.0,3.0,1892419.0,967.0,751488.0,8064.0,1957.0,0.0,967.0,1957.0,0.0,0.0,0.0,1.0,3829849.0,0.0,0.0,82083600.0,9060.0
2000.0,0.0,49.0,28.0,3234.0,14.0,13993.0,35.0,5008.0,0.0,4.0,1200000.0,600.0,923538.0,22176.0,3998.0,0.0,624.0,7996.0,0.0,1.0,0.0,0.0,4000000.0,0.0,0.0,4665600.0,2160.0
1993.0,0.0,25.0,15.0,3490.0,10.0,9990.0,15.0,4415.0,883.0,3.0,1650204.0,828.0,1394604.0,22336.0,3996.0,1766.0,883.0,11952.0,199200.0,1.0,0.0,0.0,3972049.0,0.0,0.0,58813561.0,7669.0
1968.0,0.0,25.0,15.0,1440.0,5.0,9840.0,15.0,4370.0,0.0,0.0,1700352.0,0.0,566784.0,0.0,1968.0,0.0,0.0,7872.0,64944.0,0.0,2.0,2.0,3873024.0,0.0,9858.0,97180164.0,0.0
1950.0,0.0,49.0,21.0,3360.0,14.0,13930.0,28.0,15390.0,0.0,3.0,1123200.0,576.0,955200.0,5280.0,3980.0,0.0,902.0,1921.0,23052.0,0.0,0.0,0.0,3802500.0,0.0,0.0,106090000.0,10300.0
2009.0,1.0,64.0,32.0,4136.0,16.0,16072.0,40.0,14688.0,1836.0,0.0,3688524.0,0.0,1038653.0,90475.0,4018.0,7344.0,0.0,2008.0,0.0,3.0,3.0,0.0,4036081.0,1.0,8125.0,66015625.0,0.0
1957.0,0.0,25.0,15.0,1495.0,5.0,9785.0,15.0,6552.0,1092.0,0.0,2137044.0,0.0,585143.0,0.0,1957.0,3276.0,0.0,5871.0,524476.0,0.0,3.0,3.0,3829849.0,0.0,14850.0,220522500.0,0.0
2007.0,1.0,49.0,28.0,3983.0,14.0,14049.0,35.0,4964.0,0.0,0.0,2490687.0,0.0,1141983.0,66004.0,4014.0,0.0,0.0,12036.0,0.0,3.0,3.0,0.0,4028049.0,1.0,4274.0,18267076.0,0.0
1977.0,0.0,36.0,18.0,3780.0,12.0,11862.0,18.0,8004.0,1334.0,0.0,2668950.0,0.0,1245510.0,10080.0,3954.0,4002.0,0.0,9885.0,0.0,0.0,2.0,2.0,3908529.0,0.0,9650.0,93122500.0,0.0
1987.0,0.0,36.0,18.0,3432.0,12.0,11760.0,30.0,10003.0,2858.0,0.0,2273128.0,0.0,1121120.0,62920.0,3920.0,5716.0,0.0,7840.0,423360.0,0.0,1.0,1.0,3948169.0,0.0,14585.0,212722225.0,0.0
2008.0,0.0,64.0,32.0,6000.0,16.0,16064.0,40.0,10962.0,0.0,0.0,3144528.0,0.0,1506000.0,126000.0,4016.0,0.0,0.0,12048.0,289152.0,2.0,2.0,0.0,4032064.0,0.0,9000.0,81000000.0,0.0
1992.0,0.0,49.0,21.0,3640.0,14.0,13839.0,35.0,18304.0,4576.0,0.0,1808736.0,0.0,1028040.0,37440.0,3954.0,3948.0,0.0,11862.0,634617.0,2.0,2.0,0.0,3968064.0,0.0,13774.0,189723076.0,0.0
2000.0,0.0,81.0,36.0,4554.0,18.0,17991.0,45.0,8545.0,1709.0,0.0,3396000.0,0.0,1011494.0,32890.0,3998.0,5127.0,0.0,11994.0,193903.0,3.0,3.0,0.0,4000000.0,0.0,5119.0,26204161.0,0.0
2005.0,0.0,64.0,32.0,4432.0,16.0,16040.0,40.0,12047.0,0.0,0.0,3450605.0,0.0,1110770.0,14958.0,4010.0,0.0,0.0,12030.0,336840.0,2.0,2.0,0.0,4020025.0,0.0,9254.0,85636516.0,0.0
2008.0,0.0,64.0,32.0,6480.0,24.0,16064.0,40.0,6270.0,0.0,0.0,2518032.0,0.0,1626480.0,74520.0,6024.0,0.0,0.0,12048.0,337344.0,2.0,2.0,0.0,4032064.0,0.0,10324.0,106584976.0,0.0
1973.0,0.0,25.0,15.0,3135.0,15.0,9865.0,20.0,8100.0,0.0,0.0,1136448.0,0.0,1237071.0,0.0,5919.0,0.0,0.0,9705.0,0.0,0.0,0.0,0.0,3892729.0,0.0,0.0,70140625.0,0.0
2001.0,0.0,49.0,28.0,3157.0,14.0,14000.0,35.0,9780.0,1630.0,0.0,3261630.0,0.0,902000.0,105534.0,4000.0,4890.0,0.0,2000.0,148000.0,1.0,1.0,0.0,4004001.0,0.0,9750.0,95062500.0,0.0
2005.0,0.0,49.0,28.0,3143.0,14.0,14035.0,35.0,11095.0,0.0,0.0,1571920.0,0.0,900245.0,34573.0,4010.0,0.0,0.0,2005.0,200500.0,2.0,2.0,0.0,4020025.0,0.0,7632.0,58247424.0,0.0
1953.0,0.0,25.0,15.0,1875.0,5.0,9765.0,15.0,6680.0,2672.0,0.0,2275245.0,0.0,732375.0,0.0,1953.0,5344.0,0.0,7812.0,0.0,0.0,1.0,1.0,3814209.0,0.0,15750.0,248062500.0,0.0
2002.0,0.0,25.0,15.0,2880.0,10.0,9860.0,20.0,7266.0,1211.0,3.0,1729728.0,864.0,1135872.0,0.0,3944.0,3633.0,1211.0,7848.0,315882.0,0.0,0.0,1.0,4008004.0,0.0,0.0,85377600.0,9240.0
1999.0,0.0,36.0,18.0,2868.0,12.0,11874.0,30.0,6765.0,1353.0,0.0,2516741.0,0.0,945962.0,67398.0,3958.0,4059.0,0.0,11874.0,474960.0,0.0,2.0,2.0,3996001.0,0.0,10400.0,108160000.0,0.0
1966.0,0.0,49.0,21.0,3080.0,14.0,13762.0,35.0,7200.0,1200.0,0.0,2308084.0,0.0,865040.0,0.0,3932.0,3600.0,0.0,7864.0,0.0,0.0,2.0,2.0,3865156.0,0.0,8800.0,77440000.0,0.0
1990.0,0.0,49.0,21.0,3598.0,14.0,13930.0,35.0,23290.0,2329.0,0.0,2935250.0,0.0,1022860.0,62194.0,3980.0,7660.0,0.0,11940.0,382080.0,1.0,1.0,0.0,3960100.0,0.0,11839.0,140161921.0,0.0
2003.0,0.0,49.0,28.0,3724.0,14.0,14014.0,35.0,10752.0,0.0,0.0,3076608.0,0.0,1065064.0,39368.0,4004.0,0.0,0.0,12012.0,384384.0,2.0,2.0,0.0,4012009.0,0.0,9135.0,83448225.0,0.0
2004.0,0.0,36.0,18.0,2820.0,12.0,11736.0,30.0,10866.0,1811.0,0.0,2150292.0,0.0,919320.0,0.0,3912.0,7244.0,0.0,9780.0,0.0,3.0,3.0,0.0,4016016.0,0.0,14115.0,199233225.0,0.0
2006.0,1.0,49.0,28.0,6629.0,21.0,14042.0,35.0,19548.0,2172.0,0.0,2132378.0,0.0,1899682.0,58714.0,6018.0,4284.0,0.0,2006.0,385152.0,2.0,2.0,0.0,4024036.0,1.0,14154.0,200335716.0,0.0
1980.0,0.0,16.0,12.0,2880.0,8.0,7940.0,16.0,6438.0,0.0,3.0,2124540.0,1073.0,1429200.0,319680.0,3970.0,0.0,1073.0,11742.0,0.0,0.0,0.0,1.0,3920400.0,0.0,0.0,43099225.0,6565.0
1966.0,0.0,36.0,18.0,2652.0,12.0,11796.0,18.0,12873.0,1839.0,0.0,1486296.0,0.0,868972.0,54808.0,3932.0,3153.0,0.0,1966.0,0.0,0.0,1.0,1.0,3865156.0,0.0,7700.0,59290000.0,0.0
1950.0,0.0,9.0,6.0,0.0,0.0,5754.0,6.0,5100.0,0.0,0.0,1989000.0,0.0,0.0,0.0,0.0,0.0,0.0,1918.0,0.0,0.0,0.0,0.0,3802500.0,0.0,0.0,22667121.0,0.0
1993.0,0.0,36.0,24.0,6102.0,24.0,12000.0,30.0,14416.0,1802.0,0.0,1885378.0,0.0,2034000.0,93564.0,8000.0,3856.0,0.0,11958.0,896850.0,2.0,0.0,0.0,3972049.0,0.0,0.0,152794321.0,0.0
1977.0,0.0,25.0,15.0,2880.0,10.0,9885.0,15.0,6054.0,1009.0,3.0,1967115.0,995.0,1138752.0,0.0,3954.0,2018.0,1009.0,9885.0,0.0,0.0,0.0,1.0,3908529.0,0.0,0.0,94478400.0,9720.0
2007.0,1.0,64.0,32.0,4784.0,16.0,16056.0,40.0,8028.0,0.0,0.0,2685366.0,0.0,1200186.0,84318.0,4014.0,0.0,0.0,12042.0,0.0,2.0,2.0,0.0,4028049.0,1.0,8640.0,74649600.0,0.0
1996.0,0.0,25.0,15.0,3120.0,10.0,9795.0,15.0,42020.0,7640.0,0.0,0.0,0.0,1222416.0,232128.0,3918.0,15280.0,0.0,0.0,0.0,0.0,1.0,0.0,3984016.0,0.0,47007.0,2209658049.0,0.0
2007.0,0.0,49.0,28.0,3780.0,14.0,14049.0,35.0,6960.0,0.0,4.0,1382823.0,689.0,1083780.0,55080.0,4014.0,0.0,703.0,2007.0,0.0,1.0,0.0,0.0,4028049.0,0.0,0.0,10112400.0,3180.0
1996.0,0.0,64.0,32.0,4000.0,16.0,15968.0,40.0,5152.0,2576.0,0.0,2514960.0,0.0,998000.0,15000.0,3992.0,5152.0,0.0,11976.0,239520.0,3.0,3.0,0.0,3984016.0,0.0,14963.0,223891369.0,0.0
1950.0,0.0,36.0,18.0,960.0,6.0,11556.0,30.0,6078.0,0.0,3.0,1934400.0,992.0,308160.0,0.0,1926.0,0.0,1013.0,1926.0,0.0,0.0,0.0,0.0,3802500.0,0.0,0.0,25000000.0,5000.0
2005.0,0.0,64.0,32.0,7456.0,24.0,16032.0,40.0,12474.0,3564.0,0.0,3572910.0,0.0,1867728.0,76424.0,6012.0,7128.0,0.0,12024.0,198396.0,3.0,3.0,0.0,4020025.0,0.0,16870.0,284596900.0,0.0
2006.0,0.0,81.0,36.0,6084.0,27.0,18045.0,45.0,15376.0,1922.0,0.0,3855532.0,0.0,1355380.0,34476.0,6015.0,7688.0,0.0,12030.0,356890.0,3.0,3.0,0.0,4024036.0,0.0,14157.0,200420649.0,0.0
2007.0,0.0,100.0,50.0,7860.0,30.0,20080.0,50.0,12026.0,1718.0,0.0,3411900.0,0.0,1578288.0,37728.0,6024.0,6872.0,0.0,12036.0,433296.0,3.0,3.0,0.0,4028049.0,0.0,12456.0,155151936.0,0.0
2005.0,0.0,100.0,50.0,9490.0,30.0,20040.0,50.0,19936.0,2492.0,0.0,4996460.0,0.0,1901796.0,223015.0,6012.0,12460.0,0.0,12024.0,452904.0,3.0,3.0,0.0,4020025.0,0.0,14836.0,220106896.0,0.0
1950.0,0.0,16.0,12.0,1060.0,4.0,7792.0,20.0,4680.0,0.0,0.0,1216800.0,0.0,516220.0,0.0,1948.0,0.0,0.0,1948.0,0.0,0.0,1.0,1.0,3802500.0,0.0,6956.0,48385936.0,0.0
2009.0,1.0,36.0,24.0,4056.0,12.0,12054.0,30.0,4872.0,0.0,0.0,2446962.0,0.0,1358084.0,68952.0,4018.0,0.0,0.0,12054.0,0.0,3.0,3.0,0.0,4036081.0,1.0,7862.0,61811044.0,0.0
1997.0,0.0,49.0,21.0,5712.0,21.0,13972.0,35.0,14560.0,1820.0,0.0,1817270.0,0.0,1628736.0,26112.0,5988.0,2730.0,0.0,1996.0,634728.0,1.0,1.0,0.0,3988009.0,0.0,11050.0,122102500.0,0.0
1999.0,0.0,49.0,21.0,3689.0,14.0,13986.0,35.0,13792.0,0.0,0.0,1759120.0,0.0,1052946.0,81685.0,3996.0,0.0,0.0,1998.0,239760.0,3.0,3.0,0.0,3996001.0,0.0,8924.0,79637776.0,0.0
1958.0,0.0,36.0,18.0,2928.0,12.0,11748.0,30.0,9352.0,1336.0,0.0,2194918.0,0.0,955504.0,0.0,3916.0,4008.0,0.0,5874.0,156640.0,0.0,2.0,2.0,3833764.0,0.0,9610.0,92352100.0,0.0
1950.0,0.0,25.0,15.0,1410.0,5.0,9750.0,15.0,9348.0,0.0,0.0,1774500.0,0.0,549900.0,0.0,1950.0,0.0,0.0,7800.0,563550.0,0.0,1.0,1.0,3802500.0,0.0,13710.0,187964100.0,0.0
2005.0,0.0,49.0,28.0,4746.0,14.0,14028.0,35.0,15576.0,1947.0,0.0,1986955.0,0.0,1358712.0,92208.0,4008.0,3964.0,0.0,12024.0,0.0,2.0,2.0,0.0,4020025.0,0.0,12552.0,157552704.0,0.0
1995.0,0.0,49.0,28.0,3381.0,14.0,13958.0,35.0,9942.0,0.0,0.0,1659840.0,0.0,963102.0,35742.0,3988.0,0.0,0.0,11964.0,287136.0,2.0,2.0,0.0,3980025.0,0.0,14565.0,212139225.0,0.0
1978.0,0.0,49.0,28.0,3850.0,14.0,13846.0,21.0,14448.0,4128.0,0.0,4050944.0,0.0,1087900.0,0.0,3956.0,4128.0,0.0,11868.0,395600.0,0.0,3.0,3.0,3912484.0,0.0,18559.0,344436481.0,0.0
1950.0,0.0,25.0,15.0,1200.0,5.0,9750.0,15.0,5820.0,0.0,3.0,2269800.0,1164.0,468000.0,11520.0,1950.0,0.0,1164.0,9750.0,0.0,0.0,0.0,1.0,3802500.0,0.0,0.0,118374400.0,10880.0
1975.0,0.0,49.0,21.0,2156.0,7.0,13825.0,35.0,3344.0,0.0,0.0,1651100.0,0.0,608300.0,9240.0,1975.0,0.0,0.0,1975.0,0.0,0.0,1.0,1.0,3900625.0,0.0,2280.0,5198400.0,0.0
1951.0,0.0,1.0,3.0,270.0,1.0,1951.0,3.0,9600.0,0.0,0.0,0.0,0.0,526770.0,0.0,1951.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3806401.0,0.0,31250.0,976562500.0,0.0
1990.0,0.0,36.0,18.0,0.0,0.0,11940.0,18.0,4080.0,0.0,0.0,1623840.0,0.0,0.0,0.0,0.0,0.0,0.0,11940.0,0.0,0.0,0.0,0.0,3960100.0,0.0,0.0,140209281.0,0.0
2009.0,1.0,81.0,45.0,4302.0,27.0,18081.0,45.0,12362.0,1766.0,0.0,3547894.0,0.0,960302.0,62140.0,6027.0,7064.0,0.0,12054.0,391755.0,3.0,3.0,0.0,4036081.0,1.0,9187.0,84400969.0,0.0
1950.0,0.0,25.0,15.0,4355.0,15.0,9745.0,15.0,16016.0,0.0,0.0,1951950.0,0.0,1697579.0,0.0,5847.0,0.0,0.0,7796.0,0.0,0.0,0.0,1.0,3802500.0,0.0,0.0,39312900.0,0.0
2006.0,0.0,49.0,28.0,3017.0,14.0,13573.0,35.0,15632.0,3908.0,0.0,1600788.0,0.0,835709.0,51289.0,3878.0,3411.0,0.0,7756.0,0.0,0.0,1.0,1.0,4024036.0,0.0,15660.0,245235600.0,0.0
2006.0,1.0,49.0,28.0,3059.0,14.0,14042.0,35.0,8184.0,1364.0,0.0,2447320.0,0.0,876622.0,6992.0,4012.0,5456.0,0.0,12036.0,200600.0,3.0,3.0,0.0,4024036.0,1.0,3087.0,9529569.0,0.0
2002.0,0.0,49.0,28.0,3444.0,14.0,14014.0,35.0,14888.0,0.0,0.0,1833832.0,0.0,984984.0,44772.0,4004.0,0.0,0.0,12012.0,292292.0,2.0,0.0,0.0,4008004.0,0.0,0.0,180902500.0,0.0
1977.0,0.0,25.0,15.0,2695.0,10.0,9885.0,15.0,13872.0,0.0,0.0,0.0,0.0,1065603.0,0.0,3954.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3908529.0,0.0,10125.0,102515625.0,0.0
2003.0,0.0,16.0,16.0,1124.0,4.0,7760.0,16.0,6234.0,0.0,4.0,811215.0,405.0,545140.0,0.0,1940.0,0.0,717.0,1900.0,0.0,0.0,0.0,0.0,4012009.0,0.0,0.0,66357316.0,8146.0
1950.0,0.0,16.0,16.0,2880.0,8.0,7896.0,12.0,10570.0,0.0,4.0,1320150.0,677.0,1421280.0,0.0,3948.0,0.0,833.0,1910.0,0.0,0.0,0.0,0.0,3802500.0,0.0,0.0,92160000.0,9600.0
2005.0,0.0,64.0,32.0,5832.0,24.0,16040.0,40.0,25410.0,2541.0,0.0,2303745.0,0.0,1461645.0,23328.0,6015.0,4656.0,0.0,12030.0,240600.0,3.0,0.0,0.0,4020025.0,0.0,0.0,151979584.0,0.0
2004.0,0.0,64.0,32.0,6760.0,24.0,16032.0,40.0,9072.0,0.0,0.0,3030048.0,0.0,1693380.0,30420.0,6012.0,0.0,0.0,8016.0,420840.0,2.0,2.0,0.0,4016016.0,0.0,10141.0,102839881.0,0.0
2001.0,0.0,49.0,28.0,3689.0,14.0,14007.0,35.0,8604.0,1434.0,0.0,2909454.0,0.0,1054527.0,20553.0,4002.0,4302.0,0.0,12006.0,580290.0,2.0,2.0,0.0,4004001.0,0.0,8529.0,72743841.0,0.0
