overall_qual gr_liv_area,overall_qual year_built,overall_qual garage_yr_blt,overall_qual year_remod/add,overall_qual,overall_qual kitchen_qual,gr_liv_area bsmt_qual,overall_qual^2,overall_qual exter_qual,gr_liv_area exter_qual,overall_qual bsmt_qual,overall_qual garage_cars,gr_liv_area kitchen_qual,overall_qual 1st_flr_sf,overall_qual garage_area,overall_qual total_bsmt_sf,overall_qual totrms_abvgrd,overall_qual heating_qc,gr_liv_area garage_cars,kitchen_qual garage_cars,gr_liv_area heating_qc,garage_cars bsmt_qual,1st_flr_sf bsmt_qual,garage_area bsmt_qual,exter_qual garage_cars,gr_liv_area garage_area,gr_liv_area total_bsmt_sf,overall_qual full_bath,kitchen_qual bsmt_qual,total_bsmt_sf garage_cars,kitchen_qual garage_area,kitchen_qual total_bsmt_sf,total_bsmt_sf bsmt_qual,gr_liv_area garage_finish,exter_qual garage_area
2688.0,7760.0,7988.0,8020.0,4.0,12.0,2016.0,16.0,16.0,2688.0,12.0,4.0,2016.0,2688.0,1232.0,2688.0,16.0,16.0,672.0,3.0,2688.0,3.0,2016.0,924.0,4.0,206976.0,451584.0,4.0,9.0,672.0,924.0,2016.0,2016.0,672.0,1232.0
5800.0,9840.0,9840.0,9840.0,5.0,20.0,3480.0,25.0,15.0,3480.0,15.0,5.0,4640.0,5800.0,1285.0,5565.0,30.0,25.0,1160.0,4.0,5800.0,3.0,3480.0,771.0,3.0,298120.0,1291080.0,5.0,12.0,1113.0,1028.0,4452.0,3339.0,1160.0,771.0
3720.0,7812.0,7812.0,7812.0,4.0,12.0,3720.0,16.0,12.0,2790.0,16.0,4.0,2790.0,3720.0,1144.0,3644.0,20.0,12.0,930.0,3.0,2790.0,4.0,3720.0,1144.0,3.0,265980.0,847230.0,4.0,12.0,911.0,858.0,2733.0,3644.0,1860.0,858.0
2832.0,7760.0,7760.0,7800.0,4.0,8.0,2124.0,16.0,8.0,1416.0,12.0,0.0,1416.0,2832.0,0.0,1680.0,20.0,16.0,0.0,0.0,2832.0,0.0,2124.0,0.0,0.0,0.0,297360.0,4.0,6.0,0.0,0.0,840.0,1260.0,0.0,0.0
9450.0,11952.0,11952.0,11952.0,6.0,24.0,6300.0,36.0,24.0,6300.0,24.0,12.0,6300.0,9450.0,3174.0,9450.0,30.0,24.0,3150.0,8.0,6300.0,8.0,6300.0,2116.0,8.0,833175.0,2480625.0,12.0,16.0,3150.0,2116.0,6300.0,6300.0,3150.0,2116.0
5295.0,9830.0,9830.0,9830.0,5.0,15.0,3177.0,25.0,15.0,3177.0,15.0,5.0,3177.0,5295.0,1430.0,5295.0,30.0,20.0,1059.0,3.0,4236.0,3.0,3177.0,858.0,3.0,302874.0,1121481.0,5.0,9.0,1059.0,858.0,3177.0,3177.0,3177.0,858.0
4020.0,7856.0,7856.0,7856.0,4.0,12.0,3015.0,16.0,12.0,3015.0,12.0,8.0,3015.0,4020.0,1760.0,4020.0,20.0,12.0,2010.0,6.0,3015.0,6.0,3015.0,1320.0,6.0,442200.0,1010025.0,4.0,9.0,2010.0,1320.0,3015.0,3015.0,1005.0,1320.0
13503.0,14007.0,14007.0,14007.0,7.0,28.0,7716.0,49.0,28.0,7716.0,28.0,14.0,7716.0,7399.0,4550.0,7399.0,49.0,35.0,3858.0,8.0,9645.0,8.0,4228.0,2600.0,8.0,1253850.0,2038953.0,14.0,16.0,2114.0,2600.0,4228.0,4228.0,5787.0,2600.0
8400.0,14035.0,14035.0,14035.0,7.0,28.0,4800.0,49.0,28.0,4800.0,28.0,14.0,4800.0,3640.0,3360.0,4200.0,28.0,35.0,2400.0,8.0,6000.0,8.0,2080.0,1920.0,8.0,576000.0,720000.0,14.0,16.0,1200.0,1920.0,2400.0,2400.0,2400.0,1920.0
21520.0,16024.0,16024.0,16024.0,8.0,32.0,13450.0,64.0,32.0,10760.0,40.0,24.0,10760.0,14432.0,6360.0,14120.0,72.0,40.0,8070.0,12.0,13450.0,15.0,9020.0,3975.0,12.0,2138550.0,4747850.0,16.0,20.0,5295.0,3180.0,7060.0,8825.0,8070.0,3180.0
4165.0,9920.0,9920.0,9920.0,5.0,20.0,3332.0,25.0,15.0,2499.0,20.0,10.0,3332.0,4165.0,2475.0,4165.0,25.0,15.0,1666.0,8.0,2499.0,8.0,3332.0,1980.0,6.0,412335.0,693889.0,5.0,16.0,1666.0,1980.0,3332.0,3332.0,833.0,1485.0
8736.0,12036.0,12036.0,12036.0,6.0,18.0,5824.0,36.0,24.0,5824.0,24.0,12.0,4368.0,4368.0,2574.0,4368.0,48.0,24.0,2912.0,6.0,5824.0,8.0,2912.0,1716.0,8.0,624624.0,1059968.0,12.0,12.0,1456.0,1287.0,2184.0,2912.0,2912.0,1716.0
4320.0,9750.0,9900.0,10010.0,5.0,20.0,2592.0,25.0,15.0,2592.0,15.0,10.0,3456.0,4320.0,3600.0,4320.0,25.0,20.0,1728.0,8.0,3456.0,6.0,2592.0,2160.0,6.0,622080.0,746496.0,5.0,12.0,1728.0,2880.0,3456.0,2592.0,1728.0,2160.0
9516.0,11874.0,11874.0,11988.0,6.0,18.0,6344.0,36.0,18.0,4758.0,24.0,12.0,4758.0,9516.0,2610.0,8172.0,42.0,18.0,3172.0,6.0,4758.0,8.0,6344.0,1740.0,6.0,689910.0,2160132.0,12.0,12.0,2724.0,1305.0,4086.0,5448.0,1586.0,1305.0
6850.0,9780.0,9780.0,9780.0,5.0,15.0,4110.0,25.0,15.0,4110.0,15.0,5.0,4110.0,6850.0,1500.0,5290.0,30.0,25.0,1370.0,3.0,6850.0,3.0,4110.0,900.0,3.0,411000.0,1449460.0,5.0,9.0,1058.0,900.0,3174.0,3174.0,2740.0,900.0
5484.0,12012.0,12012.0,12012.0,6.0,24.0,3656.0,36.0,18.0,2742.0,24.0,0.0,3656.0,5484.0,0.0,5484.0,24.0,30.0,0.0,0.0,4570.0,0.0,3656.0,0.0,0.0,0.0,835396.0,6.0,16.0,0.0,0.0,3656.0,3656.0,0.0,0.0
10885.0,14035.0,14035.0,14042.0,7.0,28.0,6220.0,49.0,28.0,6220.0,28.0,14.0,6220.0,10885.0,3010.0,9611.0,49.0,35.0,3110.0,8.0,7775.0,8.0,6220.0,1720.0,8.0,668650.0,2135015.0,14.0,16.0,2746.0,1720.0,5492.0,5492.0,4665.0,1720.0
9336.0,11880.0,11880.0,11880.0,6.0,18.0,6224.0,36.0,18.0,4668.0,24.0,12.0,4668.0,4296.0,2712.0,4296.0,36.0,18.0,3112.0,6.0,4668.0,8.0,2864.0,1808.0,6.0,703312.0,1114096.0,12.0,12.0,1432.0,1356.0,2148.0,2864.0,4668.0,1356.0
4410.0,9860.0,9900.0,9860.0,5.0,15.0,2646.0,25.0,15.0,2646.0,15.0,10.0,2646.0,4410.0,2305.0,4410.0,25.0,15.0,1764.0,6.0,2646.0,6.0,2646.0,1383.0,6.0,406602.0,777924.0,5.0,9.0,1764.0,1383.0,2646.0,2646.0,882.0,1383.0
5835.0,9600.0,9860.0,9750.0,5.0,15.0,3501.0,25.0,15.0,3501.0,15.0,10.0,3501.0,5835.0,2475.0,4575.0,30.0,15.0,2334.0,6.0,3501.0,6.0,3501.0,1485.0,6.0,577665.0,1067805.0,5.0,9.0,1830.0,1485.0,2745.0,2745.0,1167.0,1485.0
16200.0,18063.0,18072.0,18072.0,9.0,45.0,9000.0,81.0,45.0,9000.0,45.0,27.0,9000.0,16200.0,8496.0,16200.0,54.0,45.0,5400.0,15.0,9000.0,15.0,9000.0,4720.0,15.0,1699200.0,3240000.0,18.0,25.0,5400.0,4720.0,9000.0,9000.0,3600.0,4720.0
8736.0,11850.0,11850.0,11850.0,6.0,24.0,4368.0,36.0,18.0,4368.0,18.0,12.0,5824.0,5130.0,2640.0,5130.0,36.0,18.0,2912.0,8.0,4368.0,6.0,2565.0,1320.0,6.0,640640.0,1244880.0,12.0,12.0,1710.0,1760.0,3420.0,2565.0,1456.0,1320.0
11620.0,14014.0,14014.0,14014.0,7.0,28.0,6640.0,49.0,28.0,6640.0,28.0,14.0,6640.0,5817.0,3451.0,5817.0,49.0,35.0,3320.0,8.0,8300.0,8.0,3324.0,1972.0,8.0,818380.0,1379460.0,14.0,16.0,1662.0,1972.0,3324.0,3324.0,3320.0,1972.0
10374.0,13944.0,13944.0,13944.0,7.0,28.0,5928.0,49.0,21.0,4446.0,28.0,14.0,5928.0,5684.0,2744.0,2688.0,49.0,28.0,2964.0,8.0,5928.0,8.0,3248.0,1568.0,6.0,580944.0,569088.0,14.0,16.0,768.0,1568.0,1536.0,1536.0,4446.0,1176.0
9132.0,11904.0,11904.0,11904.0,6.0,18.0,6088.0,36.0,18.0,4566.0,24.0,12.0,4566.0,9132.0,3312.0,7140.0,42.0,30.0,3044.0,6.0,7610.0,8.0,6088.0,2208.0,6.0,840144.0,1811180.0,12.0,12.0,2380.0,1656.0,3570.0,4760.0,4566.0,1656.0
18324.0,18072.0,18072.0,18072.0,9.0,45.0,10180.0,81.0,45.0,10180.0,45.0,27.0,10180.0,18324.0,7020.0,19710.0,81.0,45.0,6108.0,15.0,10180.0,15.0,10180.0,3900.0,15.0,1588080.0,4458840.0,18.0,25.0,6570.0,3900.0,10950.0,10950.0,6108.0,3900.0
7975.0,9955.0,9955.0,9955.0,5.0,15.0,6380.0,25.0,15.0,4785.0,20.0,10.0,4785.0,7975.0,3360.0,7910.0,25.0,15.0,3190.0,6.0,4785.0,8.0,6380.0,2688.0,6.0,1071840.0,2523290.0,10.0,12.0,3164.0,2016.0,4746.0,6328.0,1595.0,2016.0
11802.0,14035.0,14035.0,14035.0,7.0,28.0,6744.0,49.0,28.0,6744.0,28.0,14.0,6744.0,6237.0,3234.0,6237.0,56.0,35.0,3372.0,8.0,8430.0,8.0,3564.0,1848.0,8.0,778932.0,1502226.0,14.0,16.0,1782.0,1848.0,3564.0,3564.0,5058.0,1848.0
9408.0,13979.0,13979.0,13986.0,7.0,21.0,5376.0,49.0,21.0,4032.0,28.0,28.0,4032.0,9408.0,5488.0,9408.0,56.0,35.0,5376.0,12.0,6720.0,16.0,5376.0,3136.0,12.0,1053696.0,1806336.0,14.0,12.0,5376.0,2352.0,4032.0,5376.0,4032.0,2352.0
8260.0,9850.0,9850.0,9850.0,5.0,15.0,4956.0,25.0,15.0,4956.0,15.0,15.0,4956.0,8260.0,4640.0,8260.0,40.0,15.0,4956.0,9.0,4956.0,9.0,4956.0,2784.0,9.0,1533056.0,2729104.0,10.0,9.0,4956.0,2784.0,4956.0,4956.0,1652.0,2784.0
5348.0,7824.0,7824.0,7824.0,4.0,12.0,4011.0,16.0,12.0,4011.0,12.0,4.0,4011.0,3328.0,1052.0,3328.0,20.0,12.0,1337.0,3.0,4011.0,3.0,2496.0,789.0,3.0,351631.0,1112384.0,4.0,9.0,832.0,789.0,2496.0,2496.0,1337.0,789.0
13440.0,13776.0,13776.0,13944.0,7.0,28.0,5760.0,49.0,21.0,5760.0,21.0,14.0,7680.0,8554.0,3409.0,3990.0,56.0,28.0,3840.0,8.0,7680.0,6.0,3666.0,1461.0,6.0,935040.0,1094400.0,21.0,12.0,1140.0,1948.0,2280.0,1710.0,3840.0,1461.0
5088.0,12024.0,12024.0,12024.0,6.0,24.0,3392.0,36.0,24.0,3392.0,24.0,12.0,3392.0,5088.0,2520.0,5088.0,18.0,30.0,1696.0,8.0,4240.0,8.0,3392.0,1680.0,8.0,356160.0,719104.0,6.0,16.0,1696.0,1680.0,3392.0,3392.0,1696.0,1680.0
7385.0,13825.0,13825.0,13825.0,7.0,21.0,4220.0,49.0,21.0,3165.0,28.0,14.0,3165.0,7385.0,3080.0,7399.0,28.0,21.0,2110.0,6.0,3165.0,8.0,4220.0,1760.0,6.0,464200.0,1115135.0,14.0,12.0,2114.0,1320.0,3171.0,4228.0,2110.0,1320.0
7746.0,11976.0,11976.0,11982.0,6.0,24.0,5164.0,36.0,18.0,3873.0,24.0,12.0,5164.0,7746.0,2586.0,7746.0,36.0,30.0,2582.0,8.0,6455.0,8.0,5164.0,1724.0,6.0,556421.0,1666681.0,6.0,16.0,2582.0,1724.0,5164.0,5164.0,1291.0,1293.0
4320.0,11568.0,12030.0,12018.0,6.0,18.0,2160.0,36.0,18.0,2160.0,18.0,12.0,2160.0,4320.0,2904.0,3744.0,30.0,24.0,1440.0,6.0,2880.0,6.0,2160.0,1452.0,6.0,348480.0,449280.0,6.0,9.0,1248.0,1452.0,1872.0,1872.0,720.0,1452.0
3952.0,7892.0,7892.0,7892.0,4.0,12.0,3952.0,16.0,12.0,2964.0,16.0,4.0,2964.0,2104.0,1188.0,1848.0,20.0,12.0,988.0,3.0,2964.0,4.0,2104.0,1188.0,3.0,293436.0,456456.0,4.0,12.0,462.0,891.0,1386.0,1848.0,988.0,891.0
7615.0,9745.0,9745.0,10025.0,5.0,10.0,4569.0,25.0,15.0,4569.0,15.0,5.0,3046.0,4930.0,1475.0,5335.0,35.0,10.0,1523.0,2.0,3046.0,3.0,2958.0,885.0,3.0,449285.0,1625041.0,10.0,6.0,1067.0,590.0,2134.0,3201.0,1523.0,885.0
12096.0,14028.0,14028.0,14028.0,7.0,28.0,6912.0,49.0,28.0,6912.0,28.0,14.0,6912.0,6048.0,4004.0,6048.0,49.0,35.0,3456.0,8.0,8640.0,8.0,3456.0,2288.0,8.0,988416.0,1492992.0,14.0,16.0,1728.0,2288.0,3456.0,3456.0,3456.0,2288.0
9912.0,15960.0,15960.0,15960.0,8.0,32.0,4956.0,64.0,32.0,4956.0,32.0,16.0,4956.0,9912.0,3816.0,9840.0,32.0,40.0,2478.0,8.0,6195.0,8.0,4956.0,1908.0,8.0,591003.0,1523970.0,8.0,16.0,2460.0,1908.0,4920.0,4920.0,3717.0,1908.0
9775.0,9790.0,9790.0,9790.0,5.0,15.0,5865.0,25.0,15.0,5865.0,15.0,5.0,5865.0,5755.0,1780.0,5755.0,35.0,20.0,1955.0,3.0,7820.0,3.0,3453.0,1068.0,3.0,695980.0,2250205.0,10.0,9.0,1151.0,1068.0,3453.0,3453.0,5865.0,1068.0
10948.0,13587.0,13587.0,13650.0,7.0,14.0,4692.0,49.0,21.0,4692.0,21.0,7.0,3128.0,6020.0,1638.0,4928.0,49.0,35.0,1564.0,2.0,7820.0,3.0,2580.0,702.0,3.0,365976.0,1101056.0,7.0,6.0,704.0,468.0,1408.0,2112.0,1564.0,702.0
4816.0,7816.0,7816.0,7816.0,4.0,12.0,6020.0,16.0,12.0,3612.0,20.0,4.0,3612.0,4816.0,1248.0,1664.0,24.0,16.0,1204.0,3.0,4816.0,5.0,6020.0,1560.0,3.0,375648.0,500864.0,4.0,15.0,416.0,936.0,1248.0,2080.0,1204.0,936.0
7974.0,11748.0,11748.0,11748.0,6.0,24.0,3987.0,36.0,18.0,3987.0,18.0,6.0,5316.0,7974.0,1872.0,7974.0,36.0,18.0,1329.0,4.0,3987.0,3.0,3987.0,936.0,3.0,414648.0,1766241.0,6.0,12.0,1329.0,1248.0,5316.0,3987.0,1329.0,936.0
4395.0,9875.0,9875.0,9875.0,5.0,15.0,2637.0,25.0,15.0,2637.0,15.0,10.0,2637.0,4395.0,2200.0,4320.0,25.0,15.0,1758.0,6.0,2637.0,6.0,2637.0,1320.0,6.0,386760.0,759456.0,5.0,9.0,1728.0,1320.0,2592.0,2592.0,879.0,1320.0
3364.0,7800.0,7800.0,7800.0,4.0,12.0,2523.0,16.0,8.0,1682.0,12.0,4.0,2523.0,3364.0,1176.0,2884.0,16.0,16.0,841.0,3.0,3364.0,3.0,2523.0,882.0,2.0,247254.0,606361.0,4.0,9.0,721.0,882.0,2163.0,2163.0,841.0,588.0
7872.0,11682.0,11718.0,11700.0,6.0,18.0,3936.0,36.0,18.0,3936.0,18.0,12.0,3936.0,5400.0,3894.0,4704.0,36.0,30.0,2624.0,6.0,6560.0,6.0,2700.0,1947.0,6.0,851488.0,1028608.0,6.0,9.0,1568.0,1947.0,2352.0,2352.0,1312.0,1947.0
12348.0,11502.0,11700.0,11700.0,6.0,18.0,8232.0,36.0,18.0,6174.0,24.0,12.0,6174.0,6804.0,2376.0,4410.0,48.0,12.0,4116.0,6.0,4116.0,8.0,4536.0,1584.0,6.0,814968.0,1512630.0,6.0,12.0,1470.0,1188.0,2205.0,2940.0,2058.0,1188.0
10880.0,15872.0,15872.0,15872.0,8.0,32.0,5440.0,64.0,32.0,5440.0,32.0,16.0,5440.0,10880.0,4520.0,9760.0,32.0,32.0,2720.0,8.0,5440.0,8.0,5440.0,2260.0,8.0,768400.0,1659200.0,8.0,16.0,2440.0,2260.0,4880.0,4880.0,2720.0,2260.0
14288.0,16016.0,16016.0,16024.0,8.0,32.0,8930.0,64.0,32.0,7144.0,40.0,24.0,7144.0,14288.0,5720.0,14224.0,48.0,40.0,5358.0,12.0,8930.0,15.0,8930.0,3575.0,12.0,1276990.0,3175508.0,16.0,20.0,5334.0,2860.0,7112.0,8890.0,3572.0,2860.0
11958.0,11826.0,11826.0,11826.0,6.0,18.0,5979.0,36.0,18.0,5979.0,18.0,12.0,5979.0,6582.0,2970.0,4950.0,48.0,24.0,3986.0,6.0,7972.0,6.0,3291.0,1485.0,6.0,986535.0,1644225.0,12.0,9.0,1650.0,1485.0,2475.0,2475.0,3986.0,1485.0
5448.0,7680.0,7680.0,7800.0,4.0,12.0,4086.0,16.0,8.0,2724.0,12.0,4.0,4086.0,3944.0,1120.0,3804.0,28.0,8.0,1362.0,3.0,2724.0,3.0,2958.0,840.0,2.0,381360.0,1295262.0,8.0,9.0,951.0,840.0,2853.0,2853.0,1362.0,560.0
10850.0,14042.0,14049.0,14049.0,7.0,28.0,6200.0,49.0,28.0,6200.0,28.0,14.0,6200.0,7784.0,3066.0,7644.0,49.0,35.0,3100.0,8.0,7750.0,8.0,4448.0,1752.0,8.0,678900.0,1692600.0,14.0,16.0,2184.0,1752.0,4368.0,4368.0,4650.0,1752.0
8480.0,9810.0,9810.0,9810.0,5.0,15.0,5088.0,25.0,15.0,5088.0,15.0,5.0,5088.0,8480.0,1745.0,5700.0,40.0,15.0,1696.0,3.0,5088.0,3.0,5088.0,1047.0,3.0,591904.0,1933440.0,5.0,9.0,1140.0,1047.0,3420.0,3420.0,3392.0,1047.0
4368.0,7880.0,7880.0,7880.0,4.0,12.0,3276.0,16.0,12.0,3276.0,12.0,4.0,3276.0,2184.0,1144.0,2184.0,20.0,12.0,1092.0,3.0,3276.0,3.0,1638.0,858.0,3.0,312312.0,596232.0,4.0,9.0,546.0,858.0,1638.0,1638.0,1092.0,858.0
15768.0,18045.0,18045.0,18045.0,9.0,45.0,8760.0,81.0,45.0,8760.0,45.0,18.0,8760.0,15768.0,5184.0,15768.0,54.0,45.0,3504.0,10.0,8760.0,10.0,8760.0,2880.0,10.0,1009152.0,3069504.0,18.0,25.0,3504.0,2880.0,8760.0,8760.0,3504.0,2880.0
22257.0,18054.0,18054.0,18054.0,9.0,36.0,12365.0,81.0,36.0,9892.0,45.0,27.0,9892.0,9918.0,6075.0,9846.0,99.0,45.0,7419.0,12.0,12365.0,15.0,5510.0,3375.0,12.0,1669275.0,2705462.0,18.0,20.0,3282.0,2700.0,4376.0,5470.0,7419.0,2700.0
16200.0,18063.0,18063.0,18063.0,9.0,45.0,9000.0,81.0,36.0,7200.0,45.0,18.0,9000.0,16200.0,6318.0,16200.0,63.0,45.0,3600.0,10.0,9000.0,10.0,9000.0,3510.0,8.0,1263600.0,3240000.0,18.0,25.0,3600.0,3510.0,9000.0,9000.0,5400.0,2808.0
15379.0,13951.0,13951.0,13958.0,7.0,28.0,8788.0,49.0,28.0,8788.0,28.0,21.0,8788.0,7756.0,5481.0,7560.0,63.0,35.0,6591.0,12.0,10985.0,12.0,4432.0,3132.0,12.0,1720251.0,2372760.0,14.0,16.0,3240.0,3132.0,4320.0,4320.0,6591.0,3132.0
6910.0,9705.0,9955.0,9750.0,5.0,15.0,4146.0,25.0,15.0,4146.0,15.0,10.0,4146.0,4270.0,3300.0,3600.0,35.0,15.0,2764.0,6.0,4146.0,6.0,2562.0,1980.0,6.0,912120.0,995040.0,5.0,9.0,1440.0,1980.0,2160.0,2160.0,1382.0,1980.0
12131.0,14028.0,14028.0,14028.0,7.0,28.0,6932.0,49.0,28.0,6932.0,28.0,14.0,6932.0,5929.0,3031.0,5929.0,49.0,35.0,3466.0,8.0,8665.0,8.0,3388.0,1732.0,8.0,750389.0,1467851.0,14.0,16.0,1694.0,1732.0,3388.0,3388.0,5199.0,1732.0
9814.0,14056.0,14056.0,14056.0,7.0,28.0,5608.0,49.0,28.0,5608.0,28.0,14.0,5608.0,9814.0,4375.0,9814.0,49.0,35.0,2804.0,8.0,7010.0,8.0,5608.0,2500.0,8.0,876250.0,1965604.0,14.0,16.0,2804.0,2500.0,5608.0,5608.0,2804.0,2500.0
4435.0,9920.0,9920.0,9920.0,5.0,15.0,2661.0,25.0,15.0,2661.0,15.0,5.0,2661.0,4435.0,1440.0,4320.0,25.0,15.0,887.0,3.0,2661.0,3.0,2661.0,864.0,3.0,255456.0,766368.0,5.0,9.0,864.0,864.0,2592.0,2592.0,1774.0,864.0
5255.0,9840.0,9840.0,9840.0,5.0,15.0,3153.0,25.0,15.0,3153.0,15.0,10.0,3153.0,5255.0,2520.0,5255.0,30.0,20.0,2102.0,6.0,4204.0,6.0,3153.0,1512.0,6.0,529704.0,1104601.0,5.0,9.0,2102.0,1512.0,3153.0,3153.0,2102.0,1512.0
9060.0,11520.0,11520.0,11700.0,6.0,18.0,4530.0,36.0,18.0,4530.0,18.0,6.0,4530.0,4530.0,1296.0,4530.0,36.0,30.0,1510.0,3.0,7550.0,3.0,2265.0,648.0,3.0,326160.0,1140050.0,6.0,9.0,755.0,648.0,2265.0,2265.0,1510.0,648.0
8280.0,9865.0,9865.0,9865.0,5.0,15.0,4968.0,25.0,15.0,4968.0,15.0,10.0,4968.0,8280.0,2530.0,8280.0,40.0,15.0,3312.0,6.0,4968.0,6.0,4968.0,1518.0,6.0,837936.0,2742336.0,10.0,9.0,3312.0,1518.0,4968.0,4968.0,1656.0,1518.0
5748.0,11856.0,11862.0,11856.0,6.0,18.0,3832.0,36.0,18.0,2874.0,24.0,12.0,2874.0,5748.0,2640.0,6468.0,30.0,18.0,1916.0,6.0,2874.0,8.0,3832.0,1760.0,6.0,421520.0,1032724.0,12.0,12.0,2156.0,1320.0,3234.0,4312.0,1916.0,1320.0
25824.0,15936.0,15936.0,15944.0,8.0,32.0,12912.0,64.0,32.0,12912.0,32.0,16.0,12912.0,25824.0,4368.0,25600.0,80.0,40.0,6456.0,8.0,16140.0,8.0,12912.0,2184.0,8.0,1762488.0,10329600.0,24.0,16.0,6400.0,2184.0,12800.0,12800.0,6456.0,2184.0
5200.0,9840.0,9955.0,9840.0,5.0,15.0,3120.0,25.0,15.0,3120.0,15.0,10.0,3120.0,5200.0,3430.0,5200.0,25.0,15.0,2080.0,6.0,3120.0,6.0,3120.0,2058.0,6.0,713440.0,1081600.0,5.0,9.0,2080.0,2058.0,3120.0,3120.0,3120.0,2058.0
6250.0,9550.0,9925.0,10015.0,5.0,15.0,3750.0,25.0,15.0,3750.0,15.0,10.0,3750.0,3305.0,2760.0,3305.0,40.0,25.0,2500.0,6.0,6250.0,6.0,1983.0,1656.0,6.0,690000.0,826250.0,10.0,9.0,1322.0,1656.0,1983.0,1983.0,1250.0,1656.0
11208.0,11904.0,11904.0,12018.0,6.0,18.0,7472.0,36.0,18.0,5604.0,24.0,12.0,5604.0,6840.0,2862.0,3510.0,42.0,30.0,3736.0,6.0,9340.0,8.0,4560.0,1908.0,6.0,891036.0,1092780.0,18.0,12.0,1170.0,1431.0,1755.0,2340.0,5604.0,1431.0
27900.0,20050.0,20050.0,20060.0,10.0,50.0,13950.0,100.0,50.0,13950.0,50.0,40.0,13950.0,16320.0,11500.0,16200.0,100.0,50.0,11160.0,20.0,13950.0,20.0,8160.0,5750.0,20.0,3208500.0,4519800.0,20.0,25.0,6480.0,5750.0,8100.0,8100.0,8370.0,5750.0
12804.0,11496.0,11580.0,11964.0,6.0,24.0,6402.0,36.0,18.0,6402.0,18.0,12.0,8536.0,8670.0,2646.0,5064.0,60.0,24.0,4268.0,8.0,8536.0,6.0,4335.0,1323.0,6.0,941094.0,1801096.0,12.0,12.0,1688.0,1764.0,3376.0,2532.0,2134.0,1323.0
9640.0,9580.0,9580.0,9975.0,5.0,15.0,5784.0,25.0,15.0,5784.0,15.0,0.0,5784.0,4740.0,0.0,3430.0,50.0,20.0,0.0,0.0,7712.0,0.0,2844.0,0.0,0.0,0.0,1322608.0,10.0,9.0,0.0,0.0,2058.0,2058.0,0.0,0.0
14420.0,13993.0,13993.0,13993.0,7.0,28.0,8240.0,49.0,28.0,8240.0,28.0,14.0,8240.0,7154.0,2730.0,6944.0,56.0,35.0,4120.0,8.0,10300.0,8.0,4088.0,1560.0,8.0,803400.0,2043520.0,14.0,16.0,1984.0,1560.0,3968.0,3968.0,4120.0,1560.0
8268.0,11610.0,11520.0,11988.0,6.0,24.0,4134.0,36.0,18.0,4134.0,18.0,6.0,5512.0,5166.0,972.0,5406.0,36.0,24.0,1378.0,4.0,5512.0,3.0,2583.0,486.0,3.0,223236.0,1241578.0,6.0,12.0,901.0,648.0,3604.0,2703.0,1378.0,486.0
6488.0,7844.0,7900.0,7900.0,4.0,12.0,4866.0,16.0,12.0,4866.0,12.0,16.0,4866.0,6488.0,5424.0,4996.0,28.0,20.0,6488.0,12.0,8110.0,12.0,4866.0,4068.0,12.0,2199432.0,2025878.0,4.0,9.0,4996.0,4068.0,3747.0,3747.0,4866.0,4068.0
15040.0,16056.0,16056.0,16056.0,8.0,40.0,9400.0,64.0,32.0,7520.0,40.0,24.0,9400.0,7640.0,7040.0,7640.0,64.0,40.0,5640.0,15.0,9400.0,15.0,4775.0,4400.0,12.0,1654400.0,1795400.0,16.0,25.0,2865.0,4400.0,4775.0,4775.0,5640.0,3520.0
8704.0,15888.0,15896.0,15888.0,8.0,32.0,4352.0,64.0,32.0,4352.0,32.0,16.0,4352.0,8704.0,3688.0,8592.0,40.0,40.0,2176.0,8.0,5440.0,8.0,4352.0,1844.0,8.0,501568.0,1168512.0,8.0,16.0,2148.0,1844.0,4296.0,4296.0,2176.0,1844.0
5200.0,9795.0,9795.0,9795.0,5.0,15.0,3120.0,25.0,15.0,3120.0,15.0,5.0,3120.0,5200.0,1430.0,5200.0,30.0,15.0,1040.0,3.0,3120.0,3.0,3120.0,858.0,3.0,297440.0,1081600.0,5.0,9.0,1040.0,858.0,3120.0,3120.0,2080.0,858.0
9012.0,11538.0,11538.0,11976.0,6.0,24.0,4506.0,36.0,18.0,4506.0,18.0,6.0,6008.0,5400.0,1080.0,3612.0,42.0,18.0,1502.0,4.0,4506.0,3.0,2700.0,540.0,3.0,270360.0,904204.0,6.0,12.0,602.0,720.0,2408.0,1806.0,1502.0,540.0
5922.0,11826.0,11826.0,11826.0,6.0,18.0,2961.0,36.0,18.0,2961.0,18.0,6.0,2961.0,2898.0,1584.0,2898.0,30.0,18.0,987.0,3.0,2961.0,3.0,1449.0,792.0,3.0,260568.0,476721.0,6.0,9.0,483.0,792.0,1449.0,1449.0,987.0,792.0
6570.0,11748.0,11748.0,11748.0,6.0,18.0,3285.0,36.0,18.0,3285.0,18.0,6.0,3285.0,6570.0,1584.0,3528.0,36.0,18.0,1095.0,3.0,3285.0,3.0,3285.0,792.0,3.0,289080.0,643860.0,6.0,9.0,588.0,792.0,1764.0,1764.0,2190.0,792.0
