year_remod/add,sale_type_New,overall_qual^2,overall_qual exter_qual,overall_qual garage_area,overall_qual garage_cars,overall_qual garage_yr_blt,overall_qual heating_qc,gr_liv_area totrms_abvgrd,gr_liv_area fireplaces,exter_qual garage_type_Detchd,total_bsmt_sf year_remod/add,total_bsmt_sf garage_type_Detchd,garage_area garage_yr_blt,garage_area open_porch_sf,garage_cars garage_yr_blt,1st_flr_sf fireplace_qu,1st_flr_sf garage_type_Detchd,year_built bsmtfin_type_1,year_built wood_deck_sf,garage_finish foundation_PConc,garage_finish garage_type_Attchd,garage_finish foundation_CBlock,year_remod/add^2,sale_type_New^2,garage_type_Attchd lot_area,lot_area^2,lot_area garage_type_Detchd
2003.0,0.0,100.0,50.0,7890.0,30.0,20030.0,50.0,17290.0,4940.0,0.0,5077605.0,0.0,1580367.0,51285.0,6009.0,9880.0,0.0,12018.0,308462.0,3.0,3.0,0.0,4012009.0,0.0,12720.0,161798400.0,0.0
1957.0,0.0,36.0,18.0,2016.0,6.0,11742.0,30.0,7464.0,2488.0,0.0,2434508.0,0.0,657552.0,13440.0,1957.0,4976.0,0.0,5871.0,0.0,0.0,1.0,1.0,3829849.0,0.0,11988.0,143712144.0,0.0
1997.0,0.0,25.0,15.0,0.0,0.0,9725.0,20.0,3464.0,0.0,0.0,1369942.0,0.0,0.0,0.0,0.0,0.0,0.0,9725.0,112810.0,0.0,0.0,0.0,3988009.0,0.0,0.0,15054400.0,0.0
1994.0,0.0,36.0,18.0,2520.0,12.0,11958.0,24.0,9006.0,1501.0,0.0,1389818.0,0.0,837060.0,26460.0,3986.0,2091.0,0.0,9965.0,378670.0,3.0,3.0,0.0,3976036.0,0.0,7685.0,59059225.0,0.0
1978.0,0.0,36.0,18.0,4068.0,12.0,11868.0,18.0,13237.0,1891.0,0.0,2421072.0,0.0,1341084.0,46782.0,3956.0,3861.0,0.0,9890.0,0.0,2.0,2.0,0.0,3912484.0,0.0,18837.0,354832569.0,0.0
1964.0,0.0,36.0,18.0,3456.0,12.0,11784.0,18.0,15368.0,0.0,3.0,3772844.0,1921.0,1131264.0,103680.0,3928.0,0.0,1921.0,1964.0,0.0,0.0,0.0,1.0,3857296.0,0.0,0.0,124010496.0,11136.0
1967.0,0.0,16.0,8.0,0.0,0.0,7868.0,12.0,14656.0,0.0,0.0,3603544.0,0.0,0.0,0.0,0.0,0.0,0.0,9835.0,0.0,0.0,0.0,0.0,3869089.0,0.0,0.0,116057529.0,0.0
1974.0,0.0,36.0,18.0,3168.0,12.0,11844.0,18.0,10038.0,1434.0,0.0,2830716.0,0.0,1042272.0,11088.0,3948.0,5736.0,0.0,3948.0,157920.0,0.0,2.0,2.0,3896676.0,0.0,10200.0,104040000.0,0.0
2001.0,0.0,64.0,32.0,4704.0,16.0,16000.0,40.0,13118.0,1874.0,0.0,2117058.0,0.0,1176000.0,78792.0,4000.0,3174.0,0.0,2000.0,0.0,3.0,3.0,0.0,4004001.0,0.0,7500.0,56250000.0,0.0
2002.0,0.0,16.0,12.0,1536.0,4.0,7828.0,20.0,8292.0,1382.0,0.0,0.0,0.0,751488.0,15360.0,1957.0,4146.0,0.0,0.0,0.0,0.0,2.0,0.0,4008004.0,0.0,11800.0,139240000.0,0.0
2006.0,0.0,25.0,15.0,0.0,0.0,10030.0,25.0,6840.0,0.0,0.0,2286840.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,72216.0,0.0,0.0,0.0,4024036.0,0.0,0.0,296425089.0,0.0
1998.0,0.0,49.0,28.0,3598.0,14.0,13986.0,35.0,7470.0,1494.0,0.0,2961036.0,0.0,1026972.0,12850.0,3996.0,2988.0,0.0,11988.0,803196.0,2.0,2.0,0.0,3992004.0,0.0,16196.0,262310416.0,0.0
1996.0,0.0,100.0,40.0,8070.0,30.0,19950.0,50.0,36270.0,3627.0,0.0,3852280.0,0.0,1609965.0,61332.0,5985.0,5493.0,0.0,11970.0,720195.0,3.0,3.0,0.0,3984016.0,0.0,35760.0,1278777600.0,0.0
1996.0,0.0,25.0,15.0,3360.0,10.0,9995.0,20.0,14496.0,1812.0,3.0,718560.0,360.0,1343328.0,0.0,3998.0,1032.0,1032.0,1900.0,653600.0,0.0,0.0,0.0,3984016.0,0.0,0.0,58216900.0,7630.0
1970.0,0.0,25.0,15.0,2200.0,10.0,9850.0,15.0,7812.0,0.0,3.0,1241100.0,630.0,866800.0,0.0,3940.0,0.0,630.0,1970.0,0.0,0.0,0.0,1.0,3880900.0,0.0,0.0,4064256.0,2016.0
2008.0,0.0,81.0,45.0,7614.0,27.0,18072.0,45.0,13760.0,1720.0,0.0,3453760.0,0.0,1698768.0,87984.0,6024.0,6880.0,0.0,12048.0,417664.0,2.0,2.0,0.0,4032064.0,0.0,10816.0,116985856.0,0.0
1998.0,0.0,36.0,18.0,2820.0,12.0,11988.0,30.0,11228.0,1604.0,0.0,1850148.0,0.0,939060.0,16920.0,3996.0,3704.0,0.0,11988.0,719280.0,3.0,3.0,0.0,3992004.0,0.0,9978.0,99560484.0,0.0
2007.0,1.0,100.0,50.0,10920.0,30.0,20070.0,50.0,11796.0,1966.0,0.0,3945762.0,0.0,2191644.0,56784.0,6021.0,7864.0,0.0,12042.0,152532.0,3.0,3.0,0.0,4028049.0,1.0,12291.0,151068681.0,0.0
2006.0,1.0,64.0,32.0,6024.0,24.0,16048.0,40.0,15760.0,1970.0,0.0,2176510.0,0.0,1510518.0,55722.0,6018.0,4480.0,0.0,2006.0,355062.0,3.0,0.0,0.0,4024036.0,1.0,0.0,122434225.0,0.0
2005.0,0.0,81.0,36.0,4653.0,18.0,18045.0,45.0,11998.0,1714.0,0.0,3436570.0,0.0,1036585.0,28435.0,4010.0,6856.0,0.0,12030.0,312780.0,3.0,3.0,0.0,4020025.0,0.0,8147.0,66373609.0,0.0
1997.0,0.0,36.0,18.0,2328.0,12.0,11982.0,24.0,8820.0,0.0,0.0,1585618.0,0.0,774836.0,29100.0,3994.0,0.0,0.0,11982.0,0.0,3.0,3.0,0.0,3988009.0,0.0,13869.0,192349161.0,0.0
1950.0,0.0,16.0,16.0,1760.0,4.0,7988.0,12.0,22300.0,0.0,4.0,1550250.0,795.0,878680.0,82720.0,1997.0,0.0,954.0,1912.0,0.0,1.0,0.0,0.0,3802500.0,0.0,0.0,38489616.0,6204.0
2005.0,0.0,81.0,36.0,9027.0,27.0,18045.0,45.0,20979.0,2331.0,0.0,2835070.0,0.0,2011015.0,63189.0,6015.0,5656.0,0.0,12030.0,384960.0,3.0,0.0,0.0,4020025.0,0.0,0.0,147646801.0,0.0
1972.0,0.0,25.0,15.0,1440.0,5.0,9860.0,25.0,4320.0,0.0,0.0,1703808.0,0.0,567936.0,0.0,1972.0,0.0,0.0,5916.0,0.0,0.0,2.0,2.0,3888784.0,0.0,9560.0,91393600.0,0.0
2006.0,0.0,25.0,15.0,1200.0,5.0,9765.0,20.0,6048.0,0.0,0.0,2022048.0,0.0,468720.0,4320.0,1953.0,0.0,0.0,7812.0,0.0,0.0,1.0,1.0,4024036.0,0.0,8923.0,79619929.0,0.0
1997.0,0.0,25.0,15.0,1775.0,5.0,9600.0,15.0,7296.0,1216.0,0.0,1128305.0,0.0,681600.0,0.0,1920.0,2260.0,0.0,9600.0,0.0,0.0,0.0,0.0,3988009.0,0.0,0.0,30470400.0,0.0
2008.0,0.0,81.0,36.0,8856.0,27.0,18072.0,45.0,10710.0,1530.0,0.0,3072240.0,0.0,1975872.0,133824.0,6024.0,6120.0,0.0,2007.0,425484.0,2.0,2.0,0.0,4032064.0,0.0,12606.0,158911236.0,0.0
1976.0,0.0,25.0,15.0,1850.0,10.0,9895.0,15.0,6150.0,1025.0,3.0,2005640.0,1015.0,732230.0,0.0,3958.0,2050.0,1025.0,11856.0,250952.0,0.0,0.0,1.0,3904576.0,0.0,0.0,74995600.0,8660.0
1998.0,0.0,36.0,18.0,2832.0,12.0,11988.0,24.0,11466.0,3276.0,0.0,1884114.0,0.0,943056.0,17936.0,3996.0,2829.0,0.0,11988.0,199800.0,3.0,3.0,0.0,3992004.0,0.0,9042.0,81757764.0,0.0
1968.0,0.0,25.0,15.0,2400.0,10.0,9840.0,25.0,10080.0,2880.0,0.0,1416960.0,0.0,944640.0,18240.0,3936.0,2160.0,0.0,5904.0,377856.0,0.0,1.0,1.0,3873024.0,0.0,11227.0,126045529.0,0.0
2008.0,0.0,36.0,18.0,1890.0,6.0,11796.0,24.0,5640.0,1128.0,0.0,2168640.0,0.0,619290.0,0.0,1966.0,4512.0,0.0,11796.0,467908.0,0.0,1.0,1.0,4032064.0,0.0,11380.0,129504400.0,0.0
1999.0,0.0,36.0,18.0,2640.0,12.0,11994.0,24.0,9294.0,0.0,3.0,1487256.0,744.0,879560.0,14080.0,3998.0,0.0,757.0,11994.0,0.0,1.0,0.0,0.0,3996001.0,0.0,0.0,5198400.0,2280.0
1985.0,0.0,49.0,28.0,2184.0,7.0,13587.0,35.0,17064.0,4266.0,0.0,3033080.0,0.0,605592.0,0.0,1941.0,3675.0,0.0,9705.0,0.0,0.0,1.0,0.0,3940225.0,0.0,10452.0,109244304.0,0.0
2007.0,1.0,49.0,28.0,4235.0,14.0,14049.0,35.0,6845.0,0.0,0.0,2747583.0,0.0,1214235.0,122815.0,4014.0,0.0,0.0,2007.0,0.0,1.0,1.0,0.0,4028049.0,1.0,9910.0,98208100.0,0.0
2005.0,0.0,49.0,28.0,4032.0,14.0,14035.0,35.0,6684.0,0.0,4.0,2233570.0,1114.0,1154880.0,58752.0,4010.0,0.0,1114.0,2004.0,496992.0,1.0,0.0,0.0,4020025.0,0.0,0.0,170877184.0,13072.0
2006.0,1.0,36.0,24.0,3786.0,12.0,12030.0,30.0,6510.0,1302.0,0.0,2611812.0,0.0,1265155.0,31550.0,4010.0,5208.0,0.0,10025.0,220550.0,2.0,2.0,0.0,4024036.0,1.0,3901.0,15217801.0,0.0
1983.0,0.0,25.0,15.0,1320.0,5.0,9915.0,15.0,3264.0,0.0,0.0,1618128.0,0.0,523512.0,0.0,1983.0,0.0,0.0,9915.0,654390.0,0.0,3.0,3.0,3932289.0,0.0,11625.0,135140625.0,0.0
2006.0,0.0,36.0,18.0,4056.0,12.0,11832.0,18.0,6905.0,1381.0,0.0,2328966.0,0.0,1333072.0,0.0,3944.0,4143.0,0.0,9860.0,0.0,0.0,2.0,2.0,4024036.0,0.0,9360.0,87609600.0,0.0
1996.0,0.0,25.0,15.0,1200.0,5.0,9750.0,20.0,5390.0,0.0,0.0,2151688.0,0.0,468000.0,0.0,1950.0,0.0,0.0,11700.0,713700.0,0.0,1.0,1.0,3984016.0,0.0,9717.0,94420089.0,0.0
1995.0,0.0,36.0,18.0,1296.0,6.0,11436.0,30.0,10283.0,0.0,3.0,1508220.0,756.0,411696.0,0.0,1906.0,0.0,756.0,1906.0,108642.0,0.0,0.0,1.0,3980025.0,0.0,0.0,106502400.0,10320.0
1952.0,0.0,36.0,18.0,2970.0,12.0,11712.0,18.0,10318.0,2948.0,0.0,3185664.0,0.0,966240.0,0.0,3904.0,5896.0,0.0,1952.0,0.0,0.0,1.0,1.0,3810304.0,0.0,31220.0,974688400.0,0.0
1993.0,0.0,25.0,15.0,0.0,0.0,9735.0,20.0,9096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3972049.0,0.0,0.0,64802500.0,0.0
1952.0,0.0,25.0,15.0,2000.0,10.0,9760.0,20.0,19600.0,0.0,3.0,1873920.0,960.0,780800.0,0.0,3904.0,0.0,960.0,1952.0,0.0,0.0,0.0,1.0,3810304.0,0.0,0.0,57699216.0,7596.0
1950.0,0.0,36.0,18.0,3456.0,12.0,11580.0,24.0,14144.0,0.0,3.0,2043600.0,1048.0,1111680.0,0.0,3860.0,0.0,1048.0,1915.0,0.0,1.0,0.0,0.0,3802500.0,0.0,0.0,65512836.0,8094.0
1977.0,0.0,36.0,18.0,1794.0,6.0,11862.0,30.0,8352.0,0.0,0.0,1362153.0,0.0,591123.0,10764.0,1977.0,0.0,0.0,11862.0,0.0,0.0,3.0,3.0,3908529.0,0.0,10900.0,118810000.0,0.0
1950.0,0.0,16.0,12.0,864.0,4.0,7680.0,20.0,4320.0,0.0,3.0,1154400.0,592.0,414720.0,6480.0,1920.0,0.0,432.0,1920.0,0.0,0.0,0.0,0.0,3802500.0,0.0,0.0,81000000.0,9000.0
1981.0,0.0,49.0,28.0,3780.0,14.0,13867.0,21.0,12180.0,0.0,0.0,3446940.0,0.0,1069740.0,10800.0,3962.0,0.0,0.0,3962.0,451668.0,0.0,2.0,2.0,3924361.0,0.0,15417.0,237683889.0,0.0
2004.0,0.0,49.0,28.0,3955.0,14.0,14028.0,35.0,12040.0,0.0,0.0,1723440.0,0.0,1132260.0,39550.0,4008.0,0.0,0.0,2004.0,0.0,2.0,2.0,0.0,4016016.0,0.0,11645.0,135606025.0,0.0
1954.0,0.0,36.0,18.0,1992.0,6.0,11724.0,30.0,9756.0,0.0,0.0,1930552.0,0.0,648728.0,0.0,1954.0,0.0,0.0,7816.0,715164.0,0.0,1.0,1.0,3818116.0,0.0,10512.0,110502144.0,0.0
1998.0,0.0,36.0,18.0,0.0,0.0,11520.0,24.0,8386.0,0.0,0.0,1800198.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,0.0,0.0,0.0,0.0,3992004.0,0.0,0.0,31203396.0,0.0
1967.0,0.0,25.0,15.0,1440.0,5.0,9835.0,15.0,5400.0,900.0,0.0,1699488.0,0.0,566496.0,41472.0,1967.0,900.0,0.0,9835.0,344225.0,0.0,2.0,2.0,3869089.0,0.0,7838.0,61434244.0,0.0
2006.0,0.0,25.0,20.0,1200.0,5.0,9620.0,25.0,3960.0,0.0,4.0,1540608.0,768.0,461760.0,0.0,1924.0,0.0,792.0,1924.0,607984.0,0.0,0.0,0.0,4024036.0,0.0,0.0,81396484.0,9022.0
1955.0,0.0,25.0,15.0,1300.0,5.0,9775.0,15.0,6588.0,0.0,0.0,2146590.0,0.0,508300.0,0.0,1955.0,0.0,0.0,9775.0,0.0,0.0,1.0,1.0,3822025.0,0.0,7390.0,54612100.0,0.0
1970.0,0.0,16.0,12.0,0.0,0.0,7880.0,20.0,5460.0,0.0,0.0,1075620.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0,0.0,0.0,0.0,0.0,3880900.0,0.0,0.0,3610000.0,0.0
1999.0,0.0,36.0,18.0,1890.0,6.0,11742.0,18.0,3744.0,0.0,0.0,1871064.0,0.0,616455.0,0.0,1957.0,0.0,0.0,9785.0,0.0,0.0,2.0,2.0,3996001.0,0.0,8760.0,76737600.0,0.0
1991.0,0.0,49.0,28.0,5831.0,21.0,13937.0,35.0,17016.0,2127.0,0.0,2198064.0,0.0,1658503.0,159936.0,5973.0,2736.0,0.0,7964.0,143352.0,2.0,2.0,0.0,3964081.0,0.0,13125.0,172265625.0,0.0
2002.0,0.0,64.0,32.0,7240.0,16.0,16008.0,40.0,15841.0,2263.0,0.0,2112110.0,0.0,1810905.0,40725.0,4002.0,3165.0,0.0,2001.0,0.0,3.0,0.0,0.0,4008004.0,0.0,0.0,85377600.0,0.0
1998.0,0.0,36.0,18.0,3048.0,12.0,11982.0,30.0,10451.0,1493.0,0.0,2953044.0,0.0,1014476.0,19812.0,3994.0,4479.0,0.0,11982.0,279580.0,3.0,3.0,0.0,3992004.0,0.0,13125.0,172265625.0,0.0
1995.0,0.0,25.0,15.0,1200.0,5.0,9730.0,25.0,7200.0,0.0,3.0,1532160.0,768.0,467040.0,0.0,1946.0,0.0,768.0,7784.0,0.0,0.0,0.0,1.0,3980025.0,0.0,0.0,138462289.0,11767.0
2005.0,0.0,25.0,15.0,1300.0,5.0,9770.0,15.0,6336.0,0.0,0.0,2117280.0,0.0,508040.0,0.0,1954.0,0.0,0.0,7816.0,762060.0,0.0,1.0,1.0,4020025.0,0.0,9250.0,85562500.0,0.0
2007.0,0.0,100.0,50.0,7620.0,30.0,20070.0,50.0,21392.0,5348.0,0.0,5278410.0,0.0,1529334.0,38100.0,6021.0,10696.0,0.0,12042.0,722520.0,3.0,3.0,0.0,4028049.0,0.0,13693.0,187498249.0,0.0
2008.0,0.0,81.0,45.0,4851.0,18.0,18072.0,45.0,8736.0,1456.0,0.0,2913608.0,0.0,1082312.0,22638.0,4016.0,5824.0,0.0,2008.0,385536.0,2.0,2.0,0.0,4032064.0,0.0,6472.0,41886784.0,0.0
2007.0,0.0,64.0,24.0,6064.0,24.0,16056.0,40.0,9378.0,1563.0,0.0,3136941.0,0.0,1521306.0,75042.0,6021.0,6252.0,0.0,12042.0,289008.0,2.0,2.0,0.0,4028049.0,0.0,10206.0,104162436.0,0.0
2004.0,0.0,36.0,18.0,3456.0,12.0,12024.0,30.0,6684.0,0.0,3.0,2232456.0,1114.0,1154304.0,44928.0,4008.0,0.0,1114.0,12018.0,0.0,1.0,0.0,0.0,4016016.0,0.0,0.0,187553025.0,13695.0
2006.0,0.0,49.0,28.0,3059.0,14.0,14042.0,35.0,6870.0,0.0,0.0,2296870.0,0.0,876622.0,50692.0,4012.0,0.0,0.0,12036.0,200600.0,3.0,3.0,0.0,4024036.0,0.0,3203.0,10259209.0,0.0
2006.0,1.0,49.0,28.0,3787.0,14.0,14035.0,35.0,18544.0,2318.0,0.0,1925760.0,0.0,1084705.0,133086.0,4010.0,4800.0,0.0,10025.0,0.0,3.0,0.0,0.0,4024036.0,1.0,0.0,90478144.0,0.0
2004.0,0.0,49.0,28.0,3290.0,14.0,14028.0,35.0,8670.0,0.0,0.0,2895780.0,0.0,941880.0,16450.0,4008.0,0.0,0.0,12024.0,0.0,1.0,1.0,0.0,4016016.0,0.0,9750.0,95062500.0,0.0
1996.0,0.0,100.0,40.0,8130.0,30.0,19960.0,50.0,44760.0,8952.0,0.0,4782416.0,0.0,1622748.0,63414.0,5988.0,7233.0,0.0,11976.0,341316.0,3.0,3.0,0.0,3984016.0,0.0,15623.0,244078129.0,0.0
1995.0,0.0,25.0,15.0,2400.0,10.0,10000.0,25.0,4950.0,0.0,3.0,1975050.0,990.0,960000.0,30720.0,4000.0,0.0,990.0,9970.0,0.0,1.0,0.0,0.0,3980025.0,0.0,0.0,65157184.0,8072.0
1962.0,0.0,25.0,15.0,2640.0,10.0,9810.0,25.0,9360.0,1560.0,0.0,3484512.0,0.0,1035936.0,133584.0,3924.0,3120.0,0.0,9810.0,888786.0,0.0,3.0,3.0,3849444.0,0.0,11679.0,136399041.0,0.0
2005.0,0.0,49.0,28.0,3360.0,14.0,14035.0,35.0,4892.0,0.0,4.0,1203000.0,600.0,962400.0,79680.0,4010.0,0.0,520.0,2005.0,0.0,2.0,0.0,0.0,4020025.0,0.0,0.0,6471936.0,2544.0
1996.0,0.0,49.0,28.0,2863.0,14.0,13958.0,35.0,13265.0,1895.0,0.0,1421152.0,0.0,815546.0,18814.0,3988.0,3258.0,0.0,1994.0,285142.0,3.0,3.0,0.0,3984016.0,0.0,10832.0,117332224.0,0.0
1981.0,0.0,36.0,18.0,2640.0,12.0,11772.0,18.0,12138.0,1734.0,0.0,1806672.0,0.0,863280.0,0.0,3924.0,4340.0,0.0,5886.0,0.0,0.0,2.0,2.0,3924361.0,0.0,9786.0,95765796.0,0.0
1950.0,0.0,25.0,15.0,1080.0,5.0,9600.0,25.0,2764.0,0.0,3.0,1347450.0,691.0,414720.0,4320.0,1920.0,0.0,691.0,1920.0,0.0,0.0,0.0,0.0,3802500.0,0.0,0.0,29160000.0,5400.0
1977.0,0.0,25.0,15.0,2930.0,10.0,9885.0,15.0,19490.0,0.0,0.0,3853173.0,0.0,1158522.0,0.0,3954.0,0.0,0.0,5931.0,63264.0,0.0,2.0,2.0,3908529.0,0.0,8235.0,67815225.0,0.0
1970.0,0.0,16.0,12.0,1144.0,4.0,7880.0,12.0,6552.0,0.0,0.0,1075620.0,0.0,563420.0,6864.0,1970.0,0.0,0.0,5910.0,0.0,0.0,0.0,1.0,3880900.0,0.0,0.0,3587236.0,0.0
1960.0,0.0,25.0,15.0,1620.0,5.0,9800.0,20.0,7452.0,0.0,0.0,2434320.0,0.0,635040.0,0.0,1960.0,0.0,0.0,5880.0,0.0,0.0,2.0,2.0,3841600.0,0.0,7903.0,62457409.0,0.0
1950.0,0.0,25.0,15.0,0.0,0.0,9655.0,25.0,11662.0,1666.0,0.0,1743300.0,0.0,0.0,0.0,0.0,3576.0,0.0,1931.0,0.0,0.0,0.0,0.0,3802500.0,0.0,0.0,96805921.0,0.0
1968.0,0.0,49.0,21.0,3402.0,14.0,13776.0,28.0,17802.0,1978.0,0.0,1637376.0,0.0,956448.0,20898.0,3936.0,4392.0,0.0,7872.0,0.0,0.0,2.0,2.0,3873024.0,0.0,9900.0,98010000.0,0.0
2003.0,0.0,49.0,28.0,3626.0,14.0,13818.0,21.0,19503.0,4334.0,0.0,2387576.0,0.0,1022532.0,24346.0,3948.0,6064.0,0.0,3948.0,434280.0,0.0,2.0,2.0,4012009.0,0.0,17542.0,307721764.0,0.0
2006.0,1.0,49.0,28.0,3080.0,14.0,14042.0,35.0,11936.0,0.0,0.0,1480428.0,0.0,882640.0,14080.0,4012.0,0.0,0.0,2006.0,200600.0,3.0,3.0,0.0,4024036.0,1.0,9073.0,82319329.0,0.0
1974.0,0.0,36.0,18.0,2868.0,12.0,11844.0,18.0,9450.0,1350.0,0.0,2100336.0,0.0,943572.0,0.0,3948.0,4050.0,0.0,1974.0,0.0,0.0,2.0,2.0,3896676.0,0.0,10140.0,102819600.0,0.0
1950.0,0.0,36.0,18.0,1680.0,6.0,11634.0,18.0,7548.0,0.0,3.0,1092000.0,560.0,542920.0,0.0,1939.0,0.0,698.0,5817.0,0.0,0.0,0.0,0.0,3802500.0,0.0,0.0,82083600.0,9060.0
2003.0,0.0,49.0,28.0,2800.0,14.0,14021.0,35.0,11912.0,1489.0,0.0,1566346.0,0.0,801200.0,30000.0,4006.0,3224.0,0.0,12018.0,0.0,3.0,3.0,0.0,4012009.0,0.0,8965.0,80371225.0,0.0
2005.0,0.0,49.0,21.0,2205.0,7.0,13496.0,21.0,16544.0,2068.0,3.0,2221540.0,1108.0,607320.0,0.0,1928.0,4640.0,1160.0,7688.0,0.0,0.0,0.0,0.0,4020025.0,0.0,0.0,60730849.0,7793.0
1962.0,0.0,25.0,15.0,2000.0,10.0,9845.0,20.0,4900.0,0.0,3.0,1922760.0,980.0,787600.0,11200.0,3938.0,0.0,980.0,3924.0,0.0,0.0,0.0,1.0,3849444.0,0.0,0.0,95062500.0,9750.0
1952.0,0.0,9.0,9.0,1584.0,6.0,5868.0,6.0,3776.0,0.0,3.0,0.0,0.0,1032768.0,0.0,3912.0,0.0,944.0,0.0,0.0,0.0,0.0,0.0,3810304.0,0.0,0.0,104162436.0,10206.0
1976.0,0.0,49.0,21.0,3696.0,14.0,13832.0,21.0,13312.0,1664.0,0.0,1644032.0,0.0,1043328.0,14784.0,3952.0,2496.0,0.0,11856.0,0.0,2.0,2.0,0.0,3904576.0,0.0,10140.0,102819600.0,0.0
1973.0,0.0,25.0,15.0,1265.0,5.0,9865.0,25.0,4725.0,945.0,0.0,1864485.0,0.0,499169.0,0.0,1973.0,945.0,0.0,11838.0,343302.0,0.0,2.0,2.0,3892729.0,0.0,2394.0,5731236.0,0.0
2000.0,0.0,36.0,18.0,1650.0,6.0,11766.0,30.0,4190.0,0.0,3.0,1632000.0,816.0,539275.0,0.0,1961.0,0.0,838.0,5754.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,105411289.0,10267.0
1963.0,0.0,25.0,15.0,1380.0,5.0,9815.0,15.0,4320.0,0.0,0.0,1696032.0,0.0,541788.0,0.0,1963.0,0.0,0.0,9815.0,0.0,0.0,1.0,1.0,3853369.0,0.0,6360.0,40449600.0,0.0
2007.0,1.0,36.0,24.0,2358.0,12.0,12030.0,30.0,11872.0,1484.0,0.0,1571481.0,0.0,787965.0,28296.0,4010.0,3132.0,0.0,2005.0,0.0,3.0,3.0,0.0,4028049.0,1.0,10237.0,104796169.0,0.0
1978.0,0.0,36.0,18.0,2820.0,12.0,11868.0,30.0,4560.0,912.0,0.0,1756464.0,0.0,929660.0,0.0,3956.0,2736.0,0.0,11868.0,0.0,0.0,2.0,2.0,3912484.0,0.0,7540.0,56851600.0,0.0
2008.0,1.0,64.0,32.0,7040.0,24.0,16056.0,40.0,14992.0,1874.0,0.0,1917640.0,0.0,1766160.0,95040.0,6021.0,3820.0,0.0,12042.0,337176.0,3.0,3.0,0.0,4032064.0,1.0,9428.0,88887184.0,0.0
1950.0,0.0,25.0,15.0,1200.0,5.0,9695.0,10.0,8790.0,2930.0,3.0,1934400.0,992.0,465360.0,30240.0,1939.0,2976.0,992.0,3878.0,0.0,0.0,0.0,1.0,3802500.0,0.0,0.0,103306896.0,10164.0
1987.0,0.0,25.0,15.0,1500.0,5.0,9790.0,15.0,9606.0,0.0,0.0,1059071.0,0.0,587400.0,10200.0,1958.0,0.0,0.0,1958.0,548240.0,0.0,0.0,2.0,3948169.0,0.0,0.0,191130625.0,0.0
1956.0,0.0,25.0,15.0,3420.0,10.0,9965.0,25.0,6870.0,0.0,3.0,588756.0,301.0,1363212.0,0.0,3986.0,0.0,1145.0,7824.0,0.0,0.0,0.0,1.0,3825936.0,0.0,0.0,59290000.0,7700.0
1998.0,0.0,64.0,32.0,7696.0,24.0,15984.0,40.0,17325.0,2475.0,0.0,3254742.0,0.0,1922076.0,165464.0,5994.0,4935.0,0.0,1998.0,45954.0,3.0,3.0,0.0,3992004.0,0.0,17433.0,303909489.0,0.0
2005.0,0.0,49.0,21.0,3024.0,14.0,13370.0,35.0,18936.0,0.0,3.0,2458130.0,1226.0,825120.0,147312.0,3820.0,0.0,1226.0,1910.0,0.0,0.0,0.0,0.0,4020025.0,0.0,0.0,39690000.0,6300.0
1964.0,0.0,36.0,18.0,2016.0,6.0,11784.0,18.0,3736.0,0.0,0.0,1791168.0,0.0,659904.0,0.0,1964.0,0.0,0.0,11784.0,151228.0,0.0,1.0,1.0,3857296.0,0.0,10366.0,107453956.0,0.0
1993.0,0.0,36.0,24.0,3036.0,12.0,11958.0,30.0,11970.0,0.0,0.0,1658176.0,0.0,1008458.0,35420.0,3986.0,0.0,0.0,11958.0,286992.0,2.0,2.0,0.0,3972049.0,0.0,9291.0,86322681.0,0.0
2002.0,0.0,36.0,18.0,2274.0,6.0,11490.0,30.0,9989.0,0.0,0.0,966966.0,0.0,725785.0,9096.0,1915.0,0.0,0.0,1915.0,0.0,0.0,1.0,0.0,4008004.0,0.0,5775.0,33350625.0,0.0
1950.0,0.0,16.0,12.0,1680.0,8.0,7800.0,12.0,4160.0,0.0,3.0,0.0,0.0,819000.0,12180.0,3900.0,0.0,1040.0,0.0,0.0,0.0,0.0,0.0,3802500.0,0.0,0.0,51840000.0,7200.0
1976.0,0.0,36.0,18.0,2760.0,12.0,11856.0,24.0,8736.0,1456.0,0.0,1689480.0,0.0,908960.0,12880.0,3952.0,2565.0,0.0,9880.0,0.0,0.0,2.0,2.0,3904576.0,0.0,2179.0,4748041.0,0.0
2001.0,0.0,36.0,24.0,1680.0,6.0,11772.0,18.0,8883.0,0.0,4.0,1242621.0,621.0,549360.0,66080.0,1962.0,0.0,621.0,5886.0,0.0,0.0,0.0,1.0,4004001.0,0.0,0.0,87609600.0,9360.0
2006.0,0.0,64.0,32.0,3872.0,16.0,16048.0,40.0,8220.0,1370.0,0.0,2748220.0,0.0,970904.0,23716.0,4012.0,5480.0,0.0,12036.0,240720.0,2.0,2.0,0.0,4024036.0,0.0,6442.0,41499364.0,0.0
